合约代码,时间数,时间,最新,成交量,成交额,持仓,增仓,买卖标识,买一价,卖一价,买一量,卖一量,最高价,最低价
IH2512,45961.448171296295,2025-10-31 10:45:22,3017.4,3.0,2715660.0,61438,2.0,1,3017.4,3017.6,1,2,3017.4,3017.4
IH2512,45961.44818287037,2025-10-31 10:45:23,3017.8,3.0,2715900.0,61436,-2.0,1,3017.4,3017.8,1,5,3017.8,3017.8
IH2512,45961.44818287037,2025-10-31 10:45:23,3017.6,1.0,905280.0,61436,0.0,1,3017.6,3017.8,2,6,3017.6,3017.6
IH2512,45961.44819444444,2025-10-31 10:45:24,3017.8,1.0,905340.0,61436,0.0,1,3017.6,3017.8,3,5,3017.8,3017.8
IH2512,45961.44819444444,2025-10-31 10:45:24,3017.8,6.0,5431980.0,61434,-2.0,1,3017.8,3018.0,7,1,3017.8,3017.8
IH2512,45961.44820601852,2025-10-31 10:45:25,3017.8,4.0,3621540.0,61431,-3.0,2,3017.8,3018.0,5,1,3017.8,3017.8
IH2512,45961.44820601852,2025-10-31 10:45:25,3017.8,5.0,4526700.0,61431,0.0,2,3017.6,3018.0,3,3,3017.8,3017.8
IH2512,45961.448217592595,2025-10-31 10:45:26,3017.6,2.0,1810560.0,61433,2.0,2,3017.6,3018.0,1,3,3017.6,3017.6
IH2512,45961.448217592595,2025-10-31 10:45:26,3018.0,1.0,905400.0,61432,-1.0,1,3017.6,3018.0,1,2,3018.0,3018.0
IH2512,45961.448229166665,2025-10-31 10:45:27,3017.4,3.0,2715900.0,61434,2.0,2,3017.0,3018.0,7,1,3017.4,3017.4
IH2512,45961.448229166665,2025-10-31 10:45:27,3017.4,1.0,905220.0,61435,1.0,1,3017.4,3018.0,4,1,3017.4,3017.4
IH2512,45961.44824074074,2025-10-31 10:45:28,3017.4,4.0,3620880.0,61439,4.0,2,3017.2,3017.8,5,1,3017.4,3017.4
IH2512,45961.44824074074,2025-10-31 10:45:28,3017.4,0.0,0.0,61439,0.0,0,3017.2,3017.8,3,1,3017.4,3017.4
IH2512,45961.44825231482,2025-10-31 10:45:29,3017.4,0.0,0.0,61439,0.0,0,3017.2,3017.8,2,1,3017.4,3017.4
IH2512,45961.44825231482,2025-10-31 10:45:29,3017.8,6.0,5431380.0,61443,4.0,1,3017.8,3018.2,2,1,3017.8,3017.8
IH2512,45961.44826388889,2025-10-31 10:45:30,3017.8,2.0,1810680.0,61445,2.0,2,3017.0,3017.8,6,8,3017.8,3017.8
IH2512,45961.44826388889,2025-10-31 10:45:30,3017.8,0.0,0.0,61445,0.0,0,3017.2,3017.6,1,1,3017.8,3017.8
IH2512,45961.448275462964,2025-10-31 10:45:31,3017.2,1.0,905160.0,61445,0.0,2,3017.0,3017.6,5,2,3017.2,3017.2
IH2512,45961.448275462964,2025-10-31 10:45:31,3017.2,0.0,0.0,61445,0.0,0,3017.0,3017.4,5,2,3017.2,3017.2
IH2512,45961.448287037034,2025-10-31 10:45:32,3017.2,0.0,0.0,61445,0.0,0,3017.0,3017.4,2,2,3017.2,3017.2
IH2512,45961.448287037034,2025-10-31 10:45:32,3017.0,2.0,1810200.0,61446,1.0,2,3016.6,3017.4,6,2,3017.0,3017.0
IH2512,45961.44829861111,2025-10-31 10:45:33,3017.0,0.0,0.0,61446,0.0,0,3016.8,3017.2,3,1,3017.0,3017.0
IH2512,45961.44831018519,2025-10-31 10:45:34,3017.2,1.0,905160.0,61447,1.0,1,3016.8,3017.4,2,1,3017.2,3017.2
IH2512,45961.44832175926,2025-10-31 10:45:35,3017.0,1.0,905100.0,61448,1.0,1,3017.0,3017.4,3,1,3017.0,3017.0
IH2512,45961.448333333334,2025-10-31 10:45:36,3017.4,1.0,905220.0,61449,1.0,1,3017.2,3017.4,1,2,3017.4,3017.4
IH2512,45961.44834490741,2025-10-31 10:45:37,3017.4,0.0,0.0,61449,0.0,0,3016.8,3017.4,2,2,3017.4,3017.4
IH2512,45961.44834490741,2025-10-31 10:45:37,3017.4,0.0,0.0,61449,0.0,0,3017.0,3017.2,2,1,3017.4,3017.4
IH2512,45961.44835648148,2025-10-31 10:45:38,3017.2,1.0,905160.0,61448,-1.0,1,3017.2,3017.4,1,2,3017.2,3017.2
IH2512,45961.44835648148,2025-10-31 10:45:38,3017.2,1.0,905160.0,61448,0.0,2,3017.0,3017.2,2,1,3017.2,3017.2
IH2512,45961.44836805556,2025-10-31 10:45:39,3017.0,3.0,2715360.0,61447,-1.0,2,3017.2,3017.4,1,3,3017.0,3017.0
IH2512,45961.44836805556,2025-10-31 10:45:39,3017.2,1.0,905160.0,61447,0.0,2,3017.0,3017.4,20,3,3017.2,3017.2
IH2512,45961.448379629626,2025-10-31 10:45:40,3017.4,2.0,1810440.0,61447,0.0,1,3017.0,3017.4,20,2,3017.4,3017.4
IH2512,45961.448379629626,2025-10-31 10:45:40,3017.4,0.0,0.0,61447,0.0,0,3017.0,3017.4,20,3,3017.4,3017.4
IH2512,45961.4483912037,2025-10-31 10:45:41,3017.4,0.0,0.0,61447,0.0,0,3017.0,3017.4,20,4,3017.4,3017.4
IH2512,45961.4483912037,2025-10-31 10:45:41,3017.0,1.0,905100.0,61448,1.0,2,3017.0,3017.4,19,5,3017.0,3017.0
IH2512,45961.44840277778,2025-10-31 10:45:42,3017.0,19.0,17196900.0,61467,19.0,2,3016.8,3017.4,2,15,3017.0,3017.0
IH2512,45961.44840277778,2025-10-31 10:45:42,3016.8,2.0,1810080.0,61469,2.0,2,3016.6,3017.2,1,5,3016.8,3016.8
IH2512,45961.44841435185,2025-10-31 10:45:43,3016.8,1.0,905040.0,61469,0.0,1,3016.4,3016.6,2,5,3016.8,3016.8
IH2512,45961.44841435185,2025-10-31 10:45:43,3016.6,2.0,1809960.0,61468,-1.0,1,3016.4,3016.6,2,4,3016.6,3016.6
IH2512,45961.448425925926,2025-10-31 10:45:44,3016.6,2.0,1809960.0,61466,-2.0,1,3016.4,3016.6,2,2,3016.6,3016.6
IH2512,45961.448425925926,2025-10-31 10:45:44,3016.4,2.0,1809900.0,61464,-2.0,2,3016.4,3016.6,2,1,3016.4,3016.4
IH2512,45961.4484375,2025-10-31 10:45:45,3016.4,4.0,3619800.0,61463,-1.0,2,3016.2,3017.0,5,1,3016.4,3016.4
IH2512,45961.4484375,2025-10-31 10:45:45,3016.2,1.0,904860.0,61464,1.0,2,3016.2,3016.8,9,2,3016.2,3016.2
IH2512,45961.44844907407,2025-10-31 10:45:46,3016.2,0.0,0.0,61464,0.0,0,3016.2,3016.6,9,2,3016.2,3016.2
IH2512,45961.44844907407,2025-10-31 10:45:46,3016.6,8.0,7239000.0,61468,4.0,1,3016.2,3016.6,2,5,3016.6,3016.6
IH2512,45961.44846064815,2025-10-31 10:45:47,3016.6,4.0,3619620.0,61469,1.0,1,3016.2,3016.4,3,1,3016.6,3016.6
IH2512,45961.44846064815,2025-10-31 10:45:47,3016.6,4.0,3619800.0,61470,1.0,1,3016.0,3016.6,12,3,3016.6,3016.6
IH2512,45961.44847222222,2025-10-31 10:45:48,3016.2,2.0,1809720.0,61470,0.0,1,3016.2,3016.6,2,3,3016.2,3016.2
IH2512,45961.44847222222,2025-10-31 10:45:48,3016.2,2.0,1809720.0,61471,1.0,2,3016.0,3016.2,12,9,3016.2,3016.2
IH2512,45961.448483796295,2025-10-31 10:45:49,3016.2,3.0,2714580.0,61471,0.0,1,3016.0,3016.2,12,6,3016.2,3016.2
IH2512,45961.448483796295,2025-10-31 10:45:49,3016.2,6.0,5429160.0,61477,6.0,1,3016.0,3016.6,12,3,3016.2,3016.2
IH2512,45961.44849537037,2025-10-31 10:45:50,3016.2,0.0,0.0,61477,0.0,0,3016.0,3016.4,13,1,3016.2,3016.2
IH2512,45961.44849537037,2025-10-31 10:45:50,3016.2,0.0,0.0,61477,0.0,0,3016.0,3016.4,14,2,3016.2,3016.2
IH2512,45961.44850694444,2025-10-31 10:45:51,3016.0,3.0,2714460.0,61477,0.0,2,3016.0,3016.4,12,2,3016.0,3016.0
IH2512,45961.44850694444,2025-10-31 10:45:51,3016.0,1.0,904800.0,61478,1.0,2,3016.2,3016.4,1,1,3016.0,3016.0
IH2512,45961.44851851852,2025-10-31 10:45:52,3016.0,0.0,0.0,61478,0.0,0,3016.0,3016.2,12,1,3016.0,3016.0
IH2512,45961.448530092595,2025-10-31 10:45:53,3016.0,0.0,0.0,61478,0.0,0,3016.0,3016.2,12,2,3016.0,3016.0
IH2512,45961.448530092595,2025-10-31 10:45:53,3016.0,3.0,2714460.0,61477,-1.0,2,3016.0,3016.2,10,2,3016.0,3016.0
IH2512,45961.448541666665,2025-10-31 10:45:54,3016.0,10.0,9048000.0,61481,4.0,2,3015.8,3016.2,3,2,3016.0,3016.0
IH2512,45961.448541666665,2025-10-31 10:45:54,3016.0,2.0,1809600.0,61482,1.0,1,3016.0,3016.2,2,4,3016.0,3016.0
IH2512,45961.44855324074,2025-10-31 10:45:55,3016.0,2.0,1809660.0,61481,-1.0,2,3016.0,3016.2,1,3,3016.0,3016.0
IH2512,45961.44855324074,2025-10-31 10:45:55,3016.2,3.0,2714580.0,61481,0.0,1,3016.2,3016.4,1,1,3016.2,3016.2
IH2512,45961.44856481482,2025-10-31 10:45:56,3016.2,2.0,1809780.0,61479,-2.0,2,3016.0,3016.4,3,1,3016.2,3016.2
IH2512,45961.44856481482,2025-10-31 10:45:56,3016.2,0.0,0.0,61479,0.0,0,3016.0,3016.4,4,2,3016.2,3016.2
IH2512,45961.44857638889,2025-10-31 10:45:57,3016.4,2.0,1809720.0,61480,1.0,1,3016.2,3016.4,1,2,3016.4,3016.4
IH2512,45961.44857638889,2025-10-31 10:45:57,3016.2,2.0,1809780.0,61480,0.0,2,3016.0,3016.4,5,1,3016.2,3016.2
IH2512,45961.448587962965,2025-10-31 10:45:58,3016.2,0.0,0.0,61480,0.0,0,3016.0,3016.4,7,1,3016.2,3016.2
IH2512,45961.448587962965,2025-10-31 10:45:58,3016.2,0.0,0.0,61480,0.0,0,3016.2,3016.4,1,2,3016.2,3016.2
IH2512,45961.448599537034,2025-10-31 10:45:59,3016.4,3.0,2714700.0,61479,-1.0,1,3016.4,3016.6,1,4,3016.4,3016.4
IH2512,45961.448599537034,2025-10-31 10:45:59,3016.4,1.0,904920.0,61480,1.0,2,3016.0,3016.4,8,1,3016.4,3016.4
IH2512,45961.44861111111,2025-10-31 10:46:00,3016.4,0.0,0.0,61480,0.0,0,3016.0,3016.2,7,1,3016.4,3016.4
IH2512,45961.44861111111,2025-10-31 10:46:00,3016.4,0.0,0.0,61480,0.0,0,3016.0,3016.2,5,3,3016.4,3016.4
IH2512,45961.44862268519,2025-10-31 10:46:01,3016.4,0.0,0.0,61480,0.0,0,3016.0,3016.2,6,3,3016.4,3016.4
IH2512,45961.44862268519,2025-10-31 10:46:01,3016.4,0.0,0.0,61480,0.0,0,3016.0,3016.2,6,9,3016.4,3016.4
IH2512,45961.44863425926,2025-10-31 10:46:02,3016.0,6.0,5428800.0,61482,2.0,2,3015.8,3016.0,5,1,3016.0,3016.0
IH2512,45961.44863425926,2025-10-31 10:46:02,3016.0,1.0,904800.0,61483,1.0,1,3015.8,3016.0,5,2,3016.0,3016.0
IH2512,45961.448645833334,2025-10-31 10:46:03,3016.0,1.0,904800.0,61482,-1.0,1,3015.8,3016.0,5,1,3016.0,3016.0
IH2512,45961.448645833334,2025-10-31 10:46:03,3016.0,2.0,1809540.0,61483,1.0,1,3015.8,3016.0,6,2,3016.0,3016.0
IH2512,45961.44865740741,2025-10-31 10:46:04,3016.0,1.0,904800.0,61482,-1.0,1,3015.8,3016.0,7,1,3016.0,3016.0
IH2512,45961.44865740741,2025-10-31 10:46:04,3016.0,16.0,14477280.0,61472,-10.0,1,3016.0,3016.2,6,5,3016.0,3016.0
IH2512,45961.44866898148,2025-10-31 10:46:05,3016.2,9.0,8143740.0,61465,-7.0,1,3016.2,3016.4,22,7,3016.2,3016.2
IH2512,45961.44866898148,2025-10-31 10:46:05,3016.4,27.0,24433020.0,61461,-4.0,1,3016.4,3016.8,3,1,3016.4,3016.4
IH2512,45961.44868055556,2025-10-31 10:46:06,3016.4,3.0,2714880.0,61459,-2.0,2,3016.4,3016.8,3,3,3016.4,3016.4
IH2512,45961.44868055556,2025-10-31 10:46:06,3016.4,1.0,904920.0,61459,0.0,2,3016.2,3016.6,18,3,3016.4,3016.4
IH2512,45961.44869212963,2025-10-31 10:46:07,3016.6,1.0,904980.0,61460,1.0,1,3016.2,3016.6,11,2,3016.6,3016.6
IH2512,45961.44869212963,2025-10-31 10:46:07,3016.2,1.0,904860.0,61461,1.0,2,3016.2,3016.4,10,1,3016.2,3016.2
IH2512,45961.4487037037,2025-10-31 10:46:08,3016.2,0.0,0.0,61461,0.0,0,3016.2,3016.4,1,1,3016.2,3016.2
IH2512,45961.4487037037,2025-10-31 10:46:08,3016.2,1.0,904860.0,61461,0.0,2,3016.0,3016.4,4,1,3016.2,3016.2
IH2512,45961.44871527778,2025-10-31 10:46:09,3016.2,0.0,0.0,61461,0.0,0,3016.0,3016.2,4,2,3016.2,3016.2
IH2512,45961.44871527778,2025-10-31 10:46:09,3016.2,1.0,904860.0,61460,-1.0,1,3016.0,3016.2,6,5,3016.2,3016.2
IH2512,45961.44872685185,2025-10-31 10:46:10,3016.2,0.0,0.0,61460,0.0,0,3016.0,3016.2,6,6,3016.2,3016.2
IH2512,45961.44872685185,2025-10-31 10:46:10,3016.2,1.0,904860.0,61461,1.0,1,3016.0,3016.2,5,5,3016.2,3016.2
IH2512,45961.44873842593,2025-10-31 10:46:11,3016.0,6.0,5428860.0,61464,3.0,2,3015.8,3016.0,8,5,3016.0,3016.0
IH2512,45961.44873842593,2025-10-31 10:46:11,3016.0,1.0,904800.0,61464,0.0,1,3015.8,3016.0,9,5,3016.0,3016.0
IH2512,45961.44875,2025-10-31 10:46:12,3016.0,1.0,904800.0,61464,0.0,1,3015.8,3016.0,9,8,3016.0,3016.0
IH2512,45961.44875,2025-10-31 10:46:12,3016.0,2.0,1809600.0,61466,2.0,1,3015.8,3016.0,9,6,3016.0,3016.0
IH2512,45961.44876157407,2025-10-31 10:46:13,3016.0,7.0,6333600.0,61463,-3.0,1,3015.8,3016.2,9,7,3016.0,3016.0
IH2512,45961.44876157407,2025-10-31 10:46:13,3016.2,1.0,904860.0,61462,-1.0,1,3016.0,3016.2,3,6,3016.2,3016.2
IH2512,45961.44877314815,2025-10-31 10:46:14,3016.4,8.0,7238940.0,61460,-2.0,1,3016.2,3016.6,1,2,3016.4,3016.4
IH2512,45961.44877314815,2025-10-31 10:46:14,3016.2,1.0,904860.0,61460,0.0,2,3016.2,3016.4,4,4,3016.2,3016.2
IH2512,45961.44878472222,2025-10-31 10:46:15,3016.2,5.0,4524300.0,61460,0.0,2,3016.0,3016.4,1,2,3016.2,3016.2
IH2512,45961.44878472222,2025-10-31 10:46:15,3016.2,0.0,0.0,61460,0.0,0,3016.0,3016.2,1,1,3016.2,3016.2
IH2512,45961.448796296296,2025-10-31 10:46:16,3016.4,1.0,904920.0,61459,-1.0,1,3016.0,3016.6,1,2,3016.4,3016.4
IH2512,45961.448796296296,2025-10-31 10:46:16,3016.2,1.0,904860.0,61460,1.0,1,3016.0,3016.4,3,3,3016.2,3016.2
IH2512,45961.44880787037,2025-10-31 10:46:17,3016.4,2.0,1809720.0,61460,0.0,1,3016.0,3016.4,3,2,3016.4,3016.4
IH2512,45961.44880787037,2025-10-31 10:46:17,3016.4,1.0,904920.0,61460,0.0,1,3016.0,3016.6,4,2,3016.4,3016.4
IH2512,45961.44881944444,2025-10-31 10:46:18,3016.6,1.0,904980.0,61460,0.0,1,3016.2,3016.6,5,1,3016.6,3016.6
IH2512,45961.44881944444,2025-10-31 10:46:18,3016.6,2.0,1809900.0,61460,0.0,1,3016.4,3016.8,2,5,3016.6,3016.6
IH2512,45961.44883101852,2025-10-31 10:46:19,3016.8,2.0,1809960.0,61459,-1.0,1,3016.4,3016.8,1,4,3016.8,3016.8
IH2512,45961.448842592596,2025-10-31 10:46:20,3016.8,1.0,905040.0,61458,-1.0,1,3016.4,3016.8,1,4,3016.8,3016.8
IH2512,45961.448842592596,2025-10-31 10:46:20,3016.4,2.0,1809900.0,61456,-2.0,2,3016.4,3016.8,1,5,3016.4,3016.4
IH2512,45961.448854166665,2025-10-31 10:46:21,3016.4,0.0,0.0,61456,0.0,0,3016.4,3016.8,1,7,3016.4,3016.4
IH2512,45961.448854166665,2025-10-31 10:46:21,3016.4,0.0,0.0,61456,0.0,0,3016.4,3016.6,1,4,3016.4,3016.4
IH2512,45961.44886574074,2025-10-31 10:46:22,3016.4,0.0,0.0,61456,0.0,0,3016.2,3016.4,3,1,3016.4,3016.4
IH2512,45961.44886574074,2025-10-31 10:46:22,3016.4,3.0,2714820.0,61455,-1.0,1,3016.4,3016.8,1,6,3016.4,3016.4
IH2512,45961.44887731481,2025-10-31 10:46:23,3016.4,1.0,904920.0,61455,0.0,2,3016.2,3016.8,3,6,3016.4,3016.4
IH2512,45961.44887731481,2025-10-31 10:46:23,3016.4,0.0,0.0,61455,0.0,0,3016.2,3016.6,3,1,3016.4,3016.4
IH2512,45961.44888888889,2025-10-31 10:46:24,3016.6,3.0,2714700.0,61452,-3.0,1,3016.2,3016.8,2,8,3016.6,3016.6
IH2512,45961.448900462965,2025-10-31 10:46:25,3016.8,1.0,905040.0,61452,0.0,1,3016.2,3016.8,2,7,3016.8,3016.8
IH2512,45961.448912037034,2025-10-31 10:46:26,3016.8,0.0,0.0,61452,0.0,0,3016.2,3016.6,2,1,3016.8,3016.8
IH2512,45961.448912037034,2025-10-31 10:46:26,3016.2,1.0,904860.0,61453,1.0,2,3016.4,3016.6,1,2,3016.2,3016.2
IH2512,45961.44892361111,2025-10-31 10:46:27,3016.4,1.0,904920.0,61453,0.0,2,3016.2,3016.6,1,2,3016.4,3016.4
IH2512,45961.44892361111,2025-10-31 10:46:27,3016.6,1.0,904980.0,61454,1.0,1,3016.2,3016.8,2,7,3016.6,3016.6
IH2512,45961.44893518519,2025-10-31 10:46:28,3016.6,0.0,0.0,61454,0.0,0,3016.4,3016.8,1,8,3016.6,3016.6
IH2512,45961.44893518519,2025-10-31 10:46:28,3016.6,0.0,0.0,61454,0.0,0,3016.4,3016.8,2,8,3016.6,3016.6
IH2512,45961.44894675926,2025-10-31 10:46:29,3016.8,3.0,2714880.0,61454,0.0,1,3016.4,3016.8,1,7,3016.8,3016.8
IH2512,45961.44894675926,2025-10-31 10:46:29,3016.8,0.0,0.0,61454,0.0,0,3016.4,3016.6,1,4,3016.8,3016.8
IH2512,45961.448958333334,2025-10-31 10:46:30,3016.4,1.0,904920.0,61453,-1.0,2,3016.4,3016.6,1,3,3016.4,3016.4
IH2512,45961.448958333334,2025-10-31 10:46:30,3016.4,1.0,904920.0,61453,0.0,2,3016.4,3016.6,1,1,3016.4,3016.4
IH2512,45961.448969907404,2025-10-31 10:46:31,3016.6,1.0,904980.0,61454,1.0,1,3016.4,3016.8,1,8,3016.6,3016.6
IH2512,45961.448969907404,2025-10-31 10:46:31,3016.6,0.0,0.0,61454,0.0,0,3016.4,3016.6,1,1,3016.6,3016.6
IH2512,45961.44898148148,2025-10-31 10:46:32,3016.6,0.0,0.0,61454,0.0,0,3016.6,3016.8,1,8,3016.6,3016.6
IH2512,45961.44899305556,2025-10-31 10:46:33,3016.6,0.0,0.0,61454,0.0,0,3016.6,3016.8,1,9,3016.6,3016.6
IH2512,45961.44899305556,2025-10-31 10:46:33,3016.6,1.0,904980.0,61454,0.0,2,3016.4,3016.8,1,9,3016.6,3016.6
IH2512,45961.44900462963,2025-10-31 10:46:34,3016.6,0.0,0.0,61454,0.0,0,3016.4,3016.6,1,1,3016.6,3016.6
IH2512,45961.44900462963,2025-10-31 10:46:34,3016.4,1.0,904920.0,61454,0.0,2,3016.2,3016.6,2,1,3016.4,3016.4
IH2512,45961.449016203704,2025-10-31 10:46:35,3016.6,1.0,904980.0,61454,0.0,1,3016.2,3016.6,2,1,3016.6,3016.6
IH2512,45961.449016203704,2025-10-31 10:46:35,3016.6,1.0,904980.0,61454,0.0,1,3016.2,3016.6,2,1,3016.6,3016.6
IH2512,45961.44902777778,2025-10-31 10:46:36,3016.6,1.0,904980.0,61454,0.0,1,3016.2,3016.8,2,9,3016.6,3016.6
IH2512,45961.44903935185,2025-10-31 10:46:37,3016.8,1.0,905040.0,61453,-1.0,1,3016.4,3016.8,2,8,3016.8,3016.8
IH2512,45961.44903935185,2025-10-31 10:46:37,3016.8,0.0,0.0,61453,0.0,0,3016.4,3016.8,3,9,3016.8,3016.8
IH2512,45961.44905092593,2025-10-31 10:46:38,3016.4,1.0,904920.0,61453,0.0,2,3016.6,3016.8,1,9,3016.4,3016.4
IH2512,45961.4490625,2025-10-31 10:46:39,3016.8,1.0,905040.0,61454,1.0,1,3016.6,3016.8,1,8,3016.8,3016.8
IH2512,45961.4490625,2025-10-31 10:46:39,3016.4,1.0,904920.0,61454,0.0,2,3016.4,3016.8,1,10,3016.4,3016.4
IH2512,45961.44907407407,2025-10-31 10:46:40,3016.6,2.0,1810020.0,61455,1.0,1,3016.4,3016.8,2,9,3016.6,3016.6
IH2512,45961.44907407407,2025-10-31 10:46:40,3016.8,1.0,905040.0,61456,1.0,1,3016.4,3016.8,2,9,3016.8,3016.8
IH2512,45961.44908564815,2025-10-31 10:46:41,3016.8,4.0,3620160.0,61452,-4.0,1,3016.4,3016.8,3,5,3016.8,3016.8
IH2512,45961.44908564815,2025-10-31 10:46:41,3016.8,0.0,0.0,61452,0.0,0,3016.4,3016.8,5,6,3016.8,3016.8
IH2512,45961.44909722222,2025-10-31 10:46:42,3016.8,5.0,4525080.0,61452,0.0,1,3016.6,3016.8,1,3,3016.8,3016.8
IH2512,45961.449108796296,2025-10-31 10:46:43,3016.8,4.0,3620160.0,61451,-1.0,1,3016.6,3017.0,1,3,3016.8,3016.8
IH2512,45961.449108796296,2025-10-31 10:46:43,3016.8,0.0,0.0,61451,0.0,0,3016.8,3017.0,1,5,3016.8,3016.8
IH2512,45961.44912037037,2025-10-31 10:46:44,3016.8,1.0,905040.0,61451,0.0,2,3016.6,3017.0,1,6,3016.8,3016.8
IH2512,45961.44912037037,2025-10-31 10:46:44,3017.0,3.0,2715180.0,61450,-1.0,1,3016.6,3017.0,1,4,3017.0,3017.0
IH2512,45961.44913194444,2025-10-31 10:46:45,3017.0,1.0,905100.0,61451,1.0,1,3016.6,3017.0,1,2,3017.0,3017.0
IH2512,45961.44913194444,2025-10-31 10:46:45,3017.0,0.0,0.0,61451,0.0,0,3016.6,3017.0,4,2,3017.0,3017.0
IH2512,45961.44914351852,2025-10-31 10:46:46,3017.0,2.0,1810200.0,61449,-2.0,1,3017.0,3017.2,1,1,3017.0,3017.0
IH2512,45961.44914351852,2025-10-31 10:46:46,3017.0,1.0,905100.0,61449,0.0,2,3016.6,3017.0,3,2,3017.0,3017.0
IH2512,45961.449155092596,2025-10-31 10:46:47,3017.0,1.0,905100.0,61449,0.0,1,3016.6,3017.0,3,2,3017.0,3017.0
IH2512,45961.449155092596,2025-10-31 10:46:47,3017.0,0.0,0.0,61449,0.0,0,3016.6,3017.0,3,4,3017.0,3017.0
IH2512,45961.449166666665,2025-10-31 10:46:48,3017.0,0.0,0.0,61449,0.0,0,3016.6,3016.8,3,1,3017.0,3017.0
IH2512,45961.449166666665,2025-10-31 10:46:48,3016.6,1.0,904980.0,61449,0.0,2,3016.6,3016.8,3,1,3016.6,3016.6
IH2512,45961.44917824074,2025-10-31 10:46:49,3016.8,1.0,905040.0,61449,0.0,1,3016.6,3017.0,4,5,3016.8,3016.8
IH2512,45961.44918981481,2025-10-31 10:46:50,3016.8,0.0,0.0,61449,0.0,0,3016.6,3017.0,4,4,3016.8,3016.8
IH2512,45961.44918981481,2025-10-31 10:46:50,3016.6,2.0,1809960.0,61448,-1.0,2,3016.6,3017.0,2,4,3016.6,3016.6
IH2512,45961.449212962965,2025-10-31 10:46:52,3016.6,2.0,1809960.0,61449,1.0,2,3016.4,3017.0,5,4,3016.6,3016.6
IH2512,45961.449212962965,2025-10-31 10:46:52,3016.6,0.0,0.0,61449,0.0,0,3016.6,3016.8,1,1,3016.6,3016.6
IH2512,45961.449224537035,2025-10-31 10:46:53,3016.6,0.0,0.0,61449,0.0,0,3016.6,3016.8,2,2,3016.6,3016.6
IH2512,45961.44923611111,2025-10-31 10:46:54,3016.8,1.0,905040.0,61450,1.0,1,3016.6,3016.8,2,1,3016.8,3016.8
IH2512,45961.44924768519,2025-10-31 10:46:55,3016.8,0.0,0.0,61450,0.0,0,3016.6,3016.8,3,1,3016.8,3016.8
IH2512,45961.44924768519,2025-10-31 10:46:55,3016.8,1.0,905040.0,61450,0.0,1,3016.8,3017.0,3,4,3016.8,3016.8
IH2512,45961.44925925926,2025-10-31 10:46:56,3016.8,0.0,0.0,61450,0.0,0,3016.8,3017.0,2,4,3016.8,3016.8
IH2512,45961.44925925926,2025-10-31 10:46:56,3016.8,0.0,0.0,61450,0.0,0,3016.8,3017.0,3,4,3016.8,3016.8
IH2512,45961.449270833335,2025-10-31 10:46:57,3016.8,3.0,2715120.0,61450,0.0,2,3016.6,3017.0,3,4,3016.8,3016.8
IH2512,45961.449270833335,2025-10-31 10:46:57,3016.8,1.0,905040.0,61451,1.0,1,3016.6,3017.0,3,4,3016.8,3016.8
IH2512,45961.449282407404,2025-10-31 10:46:58,3017.0,1.0,905100.0,61450,-1.0,1,3016.6,3017.0,3,4,3017.0,3017.0
IH2512,45961.44929398148,2025-10-31 10:46:59,3017.0,0.0,0.0,61450,0.0,0,3016.6,3017.0,2,5,3017.0,3017.0
IH2512,45961.44929398148,2025-10-31 10:46:59,3017.0,0.0,0.0,61450,0.0,0,3016.6,3016.8,3,4,3017.0,3017.0
IH2512,45961.44930555556,2025-10-31 10:47:00,3017.0,0.0,0.0,61450,0.0,0,3016.6,3016.8,3,3,3017.0,3017.0
IH2512,45961.44930555556,2025-10-31 10:47:00,3017.0,1.0,905100.0,61451,1.0,1,3016.6,3016.8,3,2,3017.0,3017.0
IH2512,45961.44931712963,2025-10-31 10:47:01,3016.8,1.0,905040.0,61450,-1.0,1,3016.6,3017.0,3,5,3016.8,3016.8
IH2512,45961.44931712963,2025-10-31 10:47:01,3017.0,1.0,905100.0,61449,-1.0,1,3016.8,3017.0,1,5,3017.0,3017.0
IH2512,45961.449328703704,2025-10-31 10:47:02,3017.0,0.0,0.0,61449,0.0,0,3016.8,3017.0,2,6,3017.0,3017.0
IH2512,45961.449328703704,2025-10-31 10:47:02,3016.8,1.0,905040.0,61450,1.0,2,3016.8,3017.0,2,6,3016.8,3016.8
IH2512,45961.44934027778,2025-10-31 10:47:03,3017.0,1.0,905100.0,61450,0.0,1,3016.8,3017.0,2,6,3017.0,3017.0
IH2512,45961.44934027778,2025-10-31 10:47:03,3017.0,4.0,3620280.0,61450,0.0,1,3016.6,3017.0,8,4,3017.0,3017.0
IH2512,45961.44935185185,2025-10-31 10:47:04,3017.0,2.0,1810200.0,61449,-1.0,1,3016.8,3017.0,1,2,3017.0,3017.0
IH2512,45961.44935185185,2025-10-31 10:47:04,3016.8,1.0,905040.0,61449,0.0,2,3016.6,3017.0,7,2,3016.8,3016.8
IH2512,45961.44936342593,2025-10-31 10:47:05,3016.8,0.0,0.0,61449,0.0,0,3016.6,3017.0,8,2,3016.8,3016.8
IH2512,45961.44936342593,2025-10-31 10:47:05,3016.8,0.0,0.0,61449,0.0,0,3016.6,3017.0,9,2,3016.8,3016.8
IH2512,45961.44938657407,2025-10-31 10:47:07,3016.8,0.0,0.0,61449,0.0,0,3016.6,3017.0,9,3,3016.8,3016.8
